201506,7,삼산체육관,4,0,3116,364,10221,1751,27781,3036,22727,8591,10764,3911,6912,2955,6412,3544,6234,4696,5801,4833,5196,5364,6277,6064,7558,6857,7132,8979,6947,14516,4675,16340,3543,12086,3584,10061,2614,9354,1379,7388,254,2555,2,513,,,,,20150708
201506,7,상동,7,0,4942,1837,16881,5847,44333,12644,33857,30044,18404,22694,13782,15177,13880,15436,15684,17343,16396,18411,16233,17891,17707,17426,19561,19952,21944,25715,27844,35593,20056,41541,18062,26305,18679,19945,19380,17377,8734,13983,1523,4838,0,375,,,,,20150708
201506,7,부천시청,6,0,4821,980,16039,4042,42423,14151,33943,27407,16828,19488,12112,10807,12449,10793,13413,12032,13008,14664,12543,14710,13795,14883,16098,17235,19353,22096,24833,31815,17819,41271,19571,23450,16637,19746,12347,15281,5658,13072,1004,4308,0,87,,,,,20150708
201506,7,신중동,1,0,5401,1166,16804,5408,48200,16953,40823,39501,21069,26951,15571,14475,16154,12948,17133,13082,16709,15981,15859,15116,17076,15719,18249,18759,23698,23774,35135,33931,21656,44690,22997,25184,15720,21928,13377,18633,6395,15901,1027,6192,0,9,,,,,20150708
201506,7,춘의,2,0,3760,1130,9260,5213,21554,28106,22075,44860,11385,11298,7820,6754,7393,5617,8039,5618,8153,6647,7754,6538,7650,6529,9009,7856,18982,9659,30580,14517,15835,16591,12926,12600,12602,9803,5977,9273,2485,7631,356,2699,,,,,,,20150708
201506,7,부천종합운동장,3,0,3283,844,8080,3065,25010,5799,27195,11492,11093,5092,7244,4479,7156,3594,6931,3816,6089,4381,5108,4733,5136,5319,5593,7010,7749,9272,10061,14350,6157,16852,4387,12540,4907,9596,3005,10258,1449,7395,181,2922,,,,,,,20150708
201506,7,까치울,4,0,2421,583,8818,2575,27483,3752,29346,6883,13084,4662,7839,3570,6769,4438,6961,5109,7188,5080,6332,5306,6769,6377,6899,7612,7893,11169,8509,16728,6160,19159,4934,12610,4212,10807,3447,11553,1407,6791,159,2216,,,,,,,20150708
201506,7,온수,30,0,7186,1086,17798,6359,56327,16393,60985,20968,23437,11161,13140,7444,11421,7273,11790,8193,11223,9131,9753,9616,11337,10965,15039,13215,17888,16911,16288,32353,10374,37548,7664,24050,8128,21311,5938,19343,3017,14257,596,8102,1,1326,,,,,20150708
201506,7,천왕,1,0,6011,838,12887,4564,36206,7594,37462,13502,18577,6025,11426,5629,9819,5711,9537,7189,8860,7660,7911,8306,8732,9370,11391,11152,11286,13495,12113,22241,7995,24954,5794,16250,4288,14598,3615,13608,1670,10460,281,3391,1,147,,,,,20150708
201506,7,광명사거리,188,11,24545,4957,40527,13306,116197,21228,132963,32647,61861,24030,36863,21316,33216,23684,33658,25097,32748,28453,28886,29300,28446,35015,30835,41295,37130,53150,41220,91290,30692,95496,24350,57998,21378,53398,15603,47887,7550,34451,1078,10704,0,19,,,,,20150708
201506,7,철산,4,0,12141,2757,34632,8483,103248,19646,107387,34269,52139,27054,32484,19308,28996,20079,28297,23863,27850,25709,25932,26239,26377,29038,28231,35717,33514,45901,39862,82629,27412,98074,22528,57548,24264,47190,22173,44983,11069,32516,1920,11000,,,,,,,20150708
201506,7,가산디지털단지,457,1,7768,3419,9552,25822,20143,130822,21509,424586,17941,179673,17889,50856,20937,38374,26333,35431,33949,34732,34877,33641,42381,31548,48261,30900,108611,33631,295023,36815,166505,32519,97605,18189,97387,13069,54884,11314,23679,8028,2932,3071,,,,,,,20150708
201506,7,남구로,22,1,17461,2118,18463,7796,39072,30260,39026,109726,24299,40672,16300,18292,14405,15189,15618,14335,16205,15767,14628,14664,15245,16481,17539,20434,25588,28606,68260,38104,44804,30030,25998,19752,20597,19706,14494,19818,6831,10871,1110,3331,,,,,,,20150708
201506,7,대림,29,0,10921,1509,9861,4128,18915,7598,24640,20684,15799,16347,11638,13493,12061,13936,13602,13729,14546,14431,13628,12961,14429,13389,16788,13687,18072,18574,20746,26275,14678,20533,11361,13642,10298,13536,8067,13384,4019,7137,502,1897,0,2,,,,,20150708
201506,7,신풍,38,1,12878,2755,16518,7438,39953,12902,51020,21294,27249,13196,16158,11467,14850,11250,14758,11349,15092,12115,13271,11861,13478,13975,16069,17200,17489,21918,20426,35680,14103,33407,10388,21042,9455,20670,7497,20805,3802,11827,620,3966,4,758,,,,,20150708
201506,7,보라매,6,0,5675,1947,8063,6324,23176,22910,30795,38490,16831,21131,11689,9572,11824,9574,11482,10601,11609,11343,11323,9811,13883,10670,18440,11718,16410,14721,31301,23509,17507,22586,11427,14475,11753,12715,8801,12860,3674,8412,510,3172,0,72,,,,,20150708
201506,7,신대방삼거리,10,0,10472,1257,18284,6528,54592,18061,75105,34718,36173,18854,21446,13664,19339,12381,19669,13212,18532,15574,16701,15875,16951,18794,19814,22375,21191,26425,29322,46603,21132,47118,15054,30196,13303,28038,11485,26403,5473,17303,836,6312,0,6,,,,,20150708
201506,7,장승배기,3,0,7743,1336,12939,9146,34291,11022,43775,20375,24149,12714,15349,9900,13827,10218,14099,11427,14237,11980,12967,12026,13396,14494,14298,16336,17168,19296,19243,31008,11804,28418,9113,18882,8354,17072,7981,17455,3684,10777,726,4296,,,,,,,20150708
201506,7,상도,1,0,5234,1340,12931,6591,38725,9006,45670,25850,24688,18080,15920,16453,14436,14531,14777,13328,15464,13363,14293,15025,14594,14013,16797,16564,20167,18912,21417,30455,13436,30366,11835,20147,12654,18606,10790,17704,6438,12833,1128,4248,,,,,,,20150708
201506,7,숭실대입구,,,6685,1076,15515,5517,50916,10402,62158,37228,31102,25948,19272,29986,18582,24627,18600,19709,21928,23403,21650,21925,21423,20006,28750,23177,32173,26724,29116,43622,21810,43191,19416,28363,20339,26028,20509,26202,11655,18895,2090,6445,,,,,,,20150708
201506,7,남성,,,6274,692,14020,4322,44161,8312,56805,16554,29251,14029,17656,11365,14589,10686,14691,11123,14840,13110,12531,12564,13686,14856,14244,18139,15391,20594,16723,33250,11367,33673,10076,22518,9947,19756,8245,19322,3943,12696,775,4611,0,1,,,,,20150708
201506,7,이수,11,0,6010,1196,11173,9367,31390,17643,47345,48074,27309,30575,19689,19999,19397,17923,20388,18797,22404,20765,21697,20931,23162,23152,24399,25776,27690,31744,42987,50437,28679,46471,26867,26564,27657,23476,27715,21690,15765,14146,2897,4686,1,99,,,,,20150708
201506,7,내방,2,0,2844,1784,8122,11311,20959,26587,29834,88836,19596,42567,14725,19328,14318,14370,14875,14043,16465,16215,16614,15424,18058,16077,20669,16977,28408,19946,63969,27545,34538,23830,21703,15498,23093,13051,18206,11791,7677,8079,1219,4113,0,440,,,,,20150708
201506,7,고속터미널,22,0,1674,2350,4148,20951,10837,38124,18156,60707,19334,41411,18772,26794,20850,25127,23263,24140,24002,26047,24769,25009,29428,22070,33490,22659,45114,23493,57019,28353,41226,22536,39006,13392,36127,10746,30682,7258,12425,4396,1543,1275,0,2,,,,,20150708
201506,7,반포,4,0,1209,698,3664,6016,10015,12381,13620,22503,9104,16877,6112,8436,5823,7597,6453,8889,7445,9033,7548,7376,9291,7263,11427,8126,13458,9208,17117,11145,13883,9275,10271,5926,9645,4943,10239,5332,4047,3211,659,1014,,,,,,,20150708
201506,7,논현,18,3,4366,1251,7123,18087,13367,56947,20440,127324,17704,88968,14405,33538,14652,23477,16463,21943,20371,24642,21351,21933,24835,22627,26941,22800,39190,26896,90641,38546,67528,31950,43273,18250,46098,14257,44214,12133,24082,8485,4622,3290,,,,,,,20150708
